Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)	Dimensions
746	Collectible Minifigures / Series  4 Minifigures	col04-6	Viking, Series 4 (Complete Set with Stand and Accessories)	2011	10.6	8.7 x 11.8 x 1.5
746	Collectible Minifigures / Series  4 Minifigures	col04-12	Werewolf, Series 4 (Complete Set with Stand and Accessories)	2011	9.73	8.7 x 11.8 x 1.5
167	Duplo / Duplo, Town / Police	5678-1	Policeman	2011	74	12.2 x 9.1 x 4.7
167	Duplo / Duplo, Town / Police	5679-1	Police Bike	2011	165	19.1 x 14.1 x 4.6
167	Duplo / Duplo, Town / Zoo	6136-1	My First Zoo	2011	804	38 x 25.8 x 9
36	Technic / Model / Construction	8065-1	Mini Container Truck	2011	177	19.1 x 14.1 x 4.6
36	Technic / Model / Off-Road	8066-1	Off-Roader	2011	277	26.2 x 19.1 x 4.6
36	Technic / Model / Construction	8067-1	Mini Mobile Crane	2011	481	28.2 x 26.2 x 4.6
36	Technic / Model / Airport	8068-1	Rescue Helicopter	2011	655	38 x 26 x 4.5
61	Pirates / Pirates I	6200-1	Pirates Double Pack	1989	?	? x ? x ?
817	LEGO Ideas (CUUSOO)	21100-1	Shinkai 6500 Submarine	2011	566	26 x 19 x 7
983	Promotional	lfv1-1	Le Fleuriste Collector Vase - Rapid Flore Pop Color	2010	710	22 x 17 x 12
976	LEGO Brand / LEGO Inside Tour	4000000-1	Inside Tour (LIT) Exclusive 2010 Edition - Cars	2010	?	31 x 23 x 8
67	Town / City / Airport	7696-1	Commuter Jet	2011	185	19 x 9.5 x 6
65	Star Wars / Star Wars Clone Wars	7869-1	Battle for Geonosis	2011	555	38 x 25.9 x 5.6
390	Holiday & Event / Advent Sub-Set / Classic Basic	1298-2	Advent Calendar 1998, Classic Basic (Day  1) - Airplane	1998	9.23	8.8 x 8.5 x 1.5
390	Holiday & Event / Advent Sub-Set / Classic Basic	1298-3	Advent Calendar 1998, Classic Basic (Day  2) - Santa	1998	4.43	8.8 x 8.5 x 1.2
390	Holiday & Event / Advent Sub-Set / Classic Basic	1298-4	Advent Calendar 1998, Classic Basic (Day  3) - Boat	1998	9.38	8.8 x 8.5 x 1.5
390	Holiday & Event / Advent Sub-Set / Classic Basic	1298-5	Advent Calendar 1998, Classic Basic (Day  4) - Boat	1998	9.79	8.8 x 8.5 x 1.5
390	Holiday & Event / Advent Sub-Set / Classic Basic	1298-6	Advent Calendar 1998, Classic Basic (Day  5) - Sailboat	1998	11.14	8.8 x 8.5 x 1.5
390	Holiday & Event / Advent Sub-Set / Classic Basic	1298-7	Advent Calendar 1998, Classic Basic (Day  6) - Airplane	1998	9.27	8.8 x 8.5 x 1.5
390	Holiday & Event / Advent Sub-Set / Classic Basic	1298-8	Advent Calendar 1998, Classic Basic (Day  7) - Helicopter	1998	8.6	8.8 x 8.5 x 1.5
390	Holiday & Event / Advent Sub-Set / Classic Basic	1298-9	Advent Calendar 1998, Classic Basic (Day  8) - Airplane	1998	9.82	8.8 x 8.5 x 1.5
390	Holiday & Event / Advent Sub-Set / Classic Basic	1298-10	Advent Calendar 1998, Classic Basic (Day  9) - Whale	1998	8.73	8.8 x 8.5 x 1.5
390	Holiday & Event / Advent Sub-Set / Classic Basic	1298-11	Advent Calendar 1998, Classic Basic (Day 10)  Steamboat	1998	9.41	8.8 x 8.5 x 1.5
390	Holiday & Event / Advent Sub-Set / Classic Basic	1298-12	Advent Calendar 1998, Classic Basic (Day 11) - Boat	1998	8.19	8.8 x 8.5 x 1.5
390	Holiday & Event / Advent Sub-Set / Classic Basic	1298-13	Advent Calendar 1998, Classic Basic (Day 12) - Airplane	1998	9.39	8.8 x 8.5 x 1.5
390	Holiday & Event / Advent Sub-Set / Classic Basic	1298-14	Advent Calendar 1998, Classic Basic (Day 13) - Santa	1998	4.43	8.8 x 8.5 x 1.2
390	Holiday & Event / Advent Sub-Set / Classic Basic	1298-15	Advent Calendar 1998, Classic Basic (Day 14) - Airplane	1998	9.7	8.8 x 8.5 x 1.5
390	Holiday & Event / Advent Sub-Set / Classic Basic	1298-16	Advent Calendar 1998, Classic Basic (Day 15) - Green Elf	1998	7.81	8.8 x 8.5 x 1.5
390	Holiday & Event / Advent Sub-Set / Classic Basic	1298-17	Advent Calendar 1998, Classic Basic (Day 16) - Boat	1998	8.18	8.8 x 8.5 x 1.5
390	Holiday & Event / Advent Sub-Set / Classic Basic	1298-18	Advent Calendar 1998, Classic Basic (Day 17) - Mouse	1998	8.96	8.8 x 8.5 x 1.5
390	Holiday & Event / Advent Sub-Set / Classic Basic	1298-19	Advent Calendar 1998, Classic Basic (Day 18) - Blue Elf	1998	8.51	8.8 x 8.5 x 1.5
390	Holiday & Event / Advent Sub-Set / Classic Basic	1298-20	Advent Calendar 1998, Classic Basic (Day 19) - Boat	1998	8.78	8.8 x 8.5 x 1.5
390	Holiday & Event / Advent Sub-Set / Classic Basic	1298-21	Advent Calendar 1998, Classic Basic (Day 20) - Helicopter	1998	8.9	8.8 x 8.5 x 1.5
390	Holiday & Event / Advent Sub-Set / Classic Basic	1298-22	Advent Calendar 1998, Classic Basic (Day 21) - Red Elf	1998	7.4	8.8 x 8.5 x 1.5
390	Holiday & Event / Advent Sub-Set / Classic Basic	1298-23	Advent Calendar 1998, Classic Basic (Day 22) - Police Boat	1998	10.08	8.8 x 8.5 x 1.5
390	Holiday & Event / Advent Sub-Set / Classic Basic	1298-24	Advent Calendar 1998, Classic Basic (Day 23) - Truck	1998	7.6	8.8 x 8.5 x 1.5
390	Holiday & Event / Advent Sub-Set / Classic Basic	1298-25	Advent Calendar 1998, Classic Basic (Day 24) - Airplane	1998	9.11	8.8 x 8.5 x 1.5
390	Holiday & Event / Valentine's Day	40015-1	Heart Book polybag	2011	74	20 x 20 x 1
390	Holiday & Event / Valentine's Day	40016-1	Valentine Letter Set polybag	2011	88	19.6 x 19.6 x 2.5
9	Castle / Kingdoms	6918-1	Blacksmith Attack	2011	145	19 x 14 x 4.5
9	Castle / Kingdoms	7187-1	Escape from Dragon's Prison	2011	360	28 x 28 x 4.5
9	Castle / Kingdoms	7188-1	King's Carriage Ambush	2011	520	38.2 x 26.2 x 5.65
9	Castle / Kingdoms	7189-1	Mill Village Raid	2011	1245	47.5 x 37.2 x 6.5
65	Star Wars / Star Wars Episode 4/5/6	7956-1	Ewok Attack	2011	290	28.2 x 26.2 x 4.6
65	Star Wars / Star Wars Clone Wars	7959-1	Geonosian Starfighter	2011	360	35.4 x 19.1 x 5.9
65	Star Wars / Star Wars Episode 1	7961-1	Darth Maul's Sith Infiltrator	2011	1010	54 x 28.2 x 5.9
65	Star Wars / Star Wars Episode 1	7962-1	Anakin's & Sebulba's Podracers	2011	1280	48 x 37.8 x 7.05
65	Star Wars / Star Wars Clone Wars	7964-1	Republic Frigate	2011	1820	58.2 x 37.8 x 8.7
65	Star Wars / Star Wars Episode 4/5/6	7965-1	Millennium Falcon	2011	2250	58.2 x 37.8 x 8.7
65	Star Wars / Star Wars Clone Wars	7957-1	Sith Nightspeeder	2011	330	28.2 x 26.2 x 4.6
67	Town / City / Harbor	4641-1	Speed Boat	2011	78	12 x 9 x 5.7
67	Town / City / Harbor	4642-1	Fishing Boat	2011	255	26 x 19 x 4.5
67	Town / City / Harbor	4644-1	Marina	2011	870	54 x 28 x 6
67	Town / City / Harbor	4645-1	Harbor	2011	1710	58.2 x 37.8 x 8.7
759	Ninjago / The Golden Weapons	2521-1	Lightning Dragon Battle	2011	1077	47.7 x 37 x 6.7
171	Creator / Model / Building	5771-1	Hillside House	2011	1838	48 x 37.8 x 9.4
171	Creator / Model / Building	5770-1	Lighthouse Island	2011	1085	35 x 37 x 6.6
171	Creator / Model / Traffic	5767-1	Cool Cruiser	2011	1266	48 x 28.2 x 7.4
746	Collectible Minifigures / Series  5 Minifigures	8805-1	Minifigure, Series 5 (Complete Random Set of 1 Minifigure)	2011	11	11.7 x 8.7 x 1.5
749	Hero Factory / Heroes	2143-1	Rocka 3.0	2011	158.6	11.5 x 18 x 6
749	Hero Factory / Heroes	2144-1	Nex 3.0	2011	156.5	11.5 x 18 x 6
749	Hero Factory / Heroes	2145-1	Stormer 3.0	2011	162.8	11.5 x 18 x 6
759	Ninjago / The Golden Weapons / Spinners	2174-1	Kruncha	2011	99.6	17.2 x 23 x 2.8
759	Ninjago / The Golden Weapons / Spinners	2175-1	Wyplash	2011	96	17.2 x 23 x 2.8
749	Hero Factory / Heroes	2182-1	Bulk 3.0	2011	153.9	11.5 x 18 x 6
749	Hero Factory / Heroes	2183-1	Stringer 3.0	2011	115.1	11.5 x 18 x 6
749	Hero Factory / Heroes	2191-1	Furno 3.0	2011	156.1	11.5 x 18 x 6
749	Hero Factory / Villains	2231-1	Waspix	2011	205.3	14.1 x 26.2 x 6.1
749	Hero Factory / Villains	2232-1	Raw-Jaw	2011	202.5	14.1 x 26.2 x 6.1
749	Hero Factory / Villains	2233-1	Fangz	2011	138.5	14.1 x 26.2 x 6.1
749	Hero Factory / Villains	2236-1	Scorpio	2011	334.3	28.2 x 26.2 x 6.4
759	Ninjago / The Golden Weapons	2254-1	Mountain Shrine	2011	322	26.1 x 19 x 6.1
759	Ninjago / The Golden Weapons / Spinners	2255-1	Sensei Wu	2011	97	17.2 x 23 x 2.8
759	Ninjago / The Golden Weapons / Spinners	2256-1	Lord Garmadon	2011	98	17.2 x 23 x 2.8
749	Hero Factory / Heroes	2282-1	Rocka XL	2011	448	28 x 26 x 6.4
749	Hero Factory / Villains	2283-1	Witch Doctor	2011	610	26.1 x 38.2 x 7
759	Ninjago / The Golden Weapons	2506-1	Skull Truck	2011	954	35.1 x 37.5 x 6.9
759	Ninjago / The Golden Weapons	2507-1	Fire Temple	2011	2040	57.9 x 37.8 x 8.3
759	Ninjago / The Golden Weapons	2508-1	Blacksmith Shop	2011	380	28.2 x 26.2 x 4.6
759	Ninjago / The Golden Weapons	2509-1	Earth Dragon Defense	2011	510	38.1 x 26.1 x 5.6
761	Pirates of the Caribbean	4184-1	The Black Pearl	2011	1748	58 x 38 x 8
67	Town / City / Harbor	4643-1	Power Boat Transporter	2011	597	48 x 28 x 6
34	Space / Alien Conquest	7049-1	Alien Striker	2011	50	12 x 9 x 4.8
34	Space / Alien Conquest	7050-1	Alien Defender	2011	114	19 x 14 x 4.8
34	Space / Alien Conquest	7051-1	Tripod Invader	2011	320	28 x 26 x 4.1
34	Space / Alien Conquest	7052-1	UFO Abduction	2011	490	38.2 x 26.2 x 5.65
34	Space / Alien Conquest	7065-1	Alien Mothership	2011	990	37.8 x 35.4 x 7.05
34	Space / Alien Conquest	7066-1	Earth Defense HQ	2011	1630	58.2 x 37.8 x 8.7
34	Space / Alien Conquest	7067-1	Jet-Copter Encounter	2011	660	48 x 28.2 x 6.1
390	Holiday & Event / Advent / City	7553-1	Advent Calendar 2011, City	2011	450	37.6 x 26.3 x 6.7
390	Holiday & Event / Advent / Star Wars	7958-1	Advent Calendar 2011, Star Wars	2011	377	37.7 x 26.2 x 6.7
65	Star Wars / Star Wars Episode 1	7877-1	Naboo Starfighter	2011	557	38 x 26 x 5.4
65	Star Wars / Star Wars Episode 4/5/6	7879-1	Hoth Echo Base	2011	1205	47.5 x 37.9 x 6.8
36	Technic / Model / Traffic	8071-1	Bucket Truck	2011	920	38 x 26 x 7
36	Technic / Model / Off-Road	8081-1	Extreme Cruiser	2011	1010	47.5 x 28 x 7.5
36	Technic / Model / Traffic	8109-1	Flatbed Truck	2011	1750	47 x 37.5 x 6.5
36	Technic / Model / Construction	8110-1	Mercedes-Benz Unimog U 400	2011	3610	57.5 x 47.5 x 8.8
748	Cars	8638-1	Spy Jet Escape	2011	720	48 x 28.2 x 6.1
748	Cars	8639-1	Big Bentley Bust Out	2011	1245	48 x 37.8 x 7.05
748	Cars	8677-1	Ultimate Build Mater	2011	498	35 x 19 x 7
748	Cars	8678-1	Ultimate Build Francesco	2011	405	35 x 19 x 7
748	Cars	8679-1	Tokyo International Circuit	2011	1440	58.2 x 37.8 x 8.7
227	Harry Potter	4865-1	The Forbidden Forest	2011	118	19.1 x 14 x 4.6
227	Harry Potter	4866-1	The Knight Bus	2011	558	28.3 x 26 x 6.4
227	Harry Potter	4867-1	Hogwarts	2011	909.36	48.1 x 28.1 x 6
167	Duplo / Duplo, Town	5696-1	Car Wash	2011	565	? x ? x ?
167	Duplo / Duplo, Town / Hospital	5695-1	Doctor's Clinic	2011	1521	47.7 x 37.3 x 11
167	Duplo / Duplo, Town / Hospital	5793-1	Nurse's Car	2011	149	19.1 x 14 x 4.5
167	Duplo / Duplo, Town / Hospital	5794-1	Emergency Helicopter	2011	426	28 x 26 x 9.2
167	Duplo / Duplo, Town / Hospital	5795-1	Big City Hospital	2011	2592	58.2 x 48 x 12
167	Duplo / Cars	5839-1	World Grand Prix	2011	686	47.8 x 27.9 x 5.8
167	Duplo / Basic Set	5748-1	Duplo Creative Building Kit	2011	870	22.5 x 26.2 x 19.5
166	Educational & Dacta / Town	9348-1	Community Minifigure Set	2011	283	26 x 19 x 6
166	Educational & Dacta	9349-1	Fairytale & Historic Minifigure Set	2011	250	26 x 19 x 6
749	Hero Factory / Heroes	2856089-1	Hero Factory 2.0 Collection	2011	?	? x ? x ?
166	Educational & Dacta / Supplemental	9387-1	Wheels Set	2011	468	26 x 19 x 7
721	Power Functions	88002-1	Power Functions Train Motor	2011	72	14 x 12 x 3.5
171	Creator / Basic Set	5749-1	Creative Building Kit	2011	932	22.3 x 26.4 x 19.5
167	Duplo / Duplo, Town	5685-1	Vet	2011	69	12.2 x 9.1 x 4.7
167	Duplo / Duplo, Town / Traffic	5684-1	Car Transporter	2011	689	35.4 x 19.1 x 11.8
167	Duplo / Duplo, Town / Fire	5682-1	Fire Truck	2011	632	28.2 x 26.2 x 9.6
167	Duplo / Duplo, Town / Police	5680-1	Police Truck	2011	562	35.4 x 19.1 x 9.1
67	Town / City / Fire	5532-1	Fire Car polybag	2005	?	? x ? x ?
67	Town / City / Police	5531-1	Police Motorcycle polybag	2005	?	? x ? x ?
976	LEGO Brand / Legoland Parks	LLCA52-1	Sand Castle - Ambassador Class 2010 (LLCA Ambassador Pass Exclusive)	2010	?	? x ? x ?
65	Star Wars / Mini / Star Wars Episode 4/5/6	20019-1	Slave I - Mini polybag	2011	65.3	23 x 22.5 x 1
171	Creator / Basic Model / Creature	30025-1	Clown Fish polybag	2011	39	16.5 x 17.4 x 1
65	Star Wars / Mini / Star Wars Episode 3	30053-1	Republic Attack Cruiser - Mini polybag	2011	22	13.8 x 16.5 x 1.1
65	Star Wars / Mini / Star Wars Episode 1	30052-1	AAT - Mini polybag	2011	29.3	17 x 16.5 x 1.3
171	Creator / Basic Model / Creature	30026-1	Panda polybag	2011	39.9	16.6 x 17.1 x 2.3
390	Holiday & Event / Advent Sub-Set	1076.1-25	Advent Calendar 1999 (Day 24) - Santa	1999	?	? x ? x ?
759	Ninjago / The Golden Weapons	30084-1	Ninjago Promotional Set polybag	2011	5	11 x 11 x 1
67	Town / City / Police	30014-1	Police Helicopter polybag	2011	31	13.5 x 16.5 x 1.5
124	Train / 4.5V	116-2	Deluxe Motorized Train Set	1968	?	39.5 x 29.5 x 5
166	Educational & Dacta / Mindstorms / NXT	9594-1	Green City Challenge Set	2011	4210	116 x 16 x 16
171	Creator / Basic Set	5573-2	Build & Play (Red Tub)	2009	1435	40.3 x 27.6 x 19
746	Collectible Minifigures / Series  5 Minifigures	col05-12	Evil Dwarf, Series 5 (Complete Set with Stand and Accessories)	2011	12	11.7 x 8.7 x 1
746	Collectible Minifigures / Series  5 Minifigures	col05-13	Boxer, Series 5 (Complete Set with Stand and Accessories)	2011	10	11.7 x 8.7 x 1
746	Collectible Minifigures / Series  5 Minifigures	col05-6	Lizard Man, Series 5 (Complete Set with Stand and Accessories)	2011	11	11.7 x 8.7 x 1
746	Collectible Minifigures / Series  5 Minifigures	col05-11	Detective, Series 5 (Complete Set with Stand and Accessories)	2011	9	11.7 x 8.7 x 1
746	Collectible Minifigures / Series  5 Minifigures	col05-14	Egyptian Queen, Series 5 (Complete Set with Stand and Accessories)	2011	11	11.7 x 8.7 x 1
746	Collectible Minifigures / Series  5 Minifigures	col05-2	Gladiator, Series 5 (Complete Set with Stand and Accessories)	2011	11	11.7 x 8.7 x 1
746	Collectible Minifigures / Series  5 Minifigures	col05-9	Small Clown, Series 5 (Complete Set with Stand and Accessories)	2011	9	11.7 x 8.7 x 1
746	Collectible Minifigures / Series  5 Minifigures	col05-3	Royal Guard, Series 5 (Complete Set with Stand and Accessories)	2011	11	11.7 x 8.7 x 1
746	Collectible Minifigures / Series  5 Minifigures	col05-5	Cave Woman, Series 5 (Complete Set with Stand and Accessories)	2011	11	11.7 x 8.7 x 1
124	Train / RC Train	10219-1	Maersk Container Train	2011	1922	47.6 x 37.5 x 8.9
983	Promotional	lfv2-1	Le Fleuriste Collector Vase - Happy	2010	710	22 x 17 x 12
983	Promotional	lfv3-1	Le Fleuriste Collector Vase - Monceau Fleurs Blue Chic	2010	710	22 x 17 x 12
746	Collectible Minifigures / Series  3 Minifigures	col03-1	Fisherman, Series 3 (Complete Set with Stand and Accessories)	2011	11	8.7 x 11.7 x 1
746	Collectible Minifigures / Series  3 Minifigures	col03-3	Tribal Chief, Series 3 (Complete Set with Stand and Accessories)	2011	11.7	8.7 x 11.7 x 1
746	Collectible Minifigures / Series  3 Minifigures	col03-2	Pilot, Series 3 (Complete Set with Stand and Accessories)	2011	10.4	8.7 x 11.7 x 1
746	Collectible Minifigures / Series  3 Minifigures	col03-4	Samurai Warrior, Series 3 (Complete Set with Stand and Accessories)	2011	10.8	8.7 x 11.7 x 1
746	Collectible Minifigures / Series  3 Minifigures	col03-5	Snowboarder, Series 3 (Complete Set with Stand and Accessories)	2011	11.2	8.7 x 11.7 x 1
746	Collectible Minifigures / Series  3 Minifigures	col03-7	Sumo Wrestler, Series 3 (Complete Set with Stand and Accessories)	2011	8.8	8.7 x 11.7 x 1
746	Collectible Minifigures / Series  3 Minifigures	col03-8	Mummy, Series 3 (Complete Set with Stand and Accessories)	2011	10.1	8.7 x 11.7 x 1
746	Collectible Minifigures / Series  3 Minifigures	col03-9	Elf, Series 3 (Complete Set with Stand and Accessories)	2011	10.6	8.7 x 11.7 x 1
746	Collectible Minifigures / Series  3 Minifigures	col03-11	Race Car Driver, Series 3 (Complete Set with Stand and Accessories)	2011	10.2	8.7 x 11.7 x 1
746	Collectible Minifigures / Series  3 Minifigures	col03-12	Gorilla Suit Guy, Series 3 (Complete Set with Stand and Accessories)	2011	10.3	8.7 x 11.7 x 1
746	Collectible Minifigures / Series  3 Minifigures	col03-14	Hula Dancer, Series 3 (Complete Set with Stand and Accessories)	2011	10.6	8.7 x 11.7 x 1
746	Collectible Minifigures / Series  3 Minifigures	col03-15	Rapper, Series 3 (Complete Set with Stand and Accessories)	2011	10.9	8.7 x 11.7 x 1
746	Collectible Minifigures / Series  3 Minifigures	col03-6	Space Villain, Series 3 (Complete Set with Stand and Accessories)	2011	10.9	8.7 x 11.7 x 1
422	Universal Building Set / Basic Set	2-12	Basic Set - Canadian Version	1973	?	? x ? x ?
573	SpongeBob SquarePants	3815-1	Heroic Heroes of the Deep	2011	171	26 x 14 x 4.6
573	SpongeBob SquarePants	3816-1	Glove World	2011	257	26 x 19 x 4.4
746	Collectible Minifigures / Series  1 Minifigures	col01-16	Cowboy, Series 1 (Complete Set with Stand and Accessories)	2010	10.1	11.4 x 8.6 x 1
746	Collectible Minifigures / Series  1 Minifigures	col01-15	Deep Sea Diver, Series 1 (Complete Set with Stand and Accessories)	2010	10.5	11.4 x 8.6 x 1
746	Collectible Minifigures / Series  1 Minifigures	col01-14	Forestman, Series 1 (Complete Set with Stand and Accessories)	2010	10.3	11.4 x 8.6 x 1
746	Collectible Minifigures / Series  1 Minifigures	col01-13	Spaceman, Series 1 (Complete Set with Stand and Accessories)	2010	11	11.4 x 8.6 x 1
746	Collectible Minifigures / Series  1 Minifigures	col01-12	Ninja, Series 1 (Complete Set with Stand and Accessories)	2010	10.3	11.4 x 8.6 x 1
746	Collectible Minifigures / Series  1 Minifigures	col01-11	Nurse, Series 1 (Complete Set with Stand and Accessories)	2010	10.4	11.4 x 8.6 x 1
746	Collectible Minifigures / Series  1 Minifigures	col01-10	Super Wrestler, Series 1 (Complete Set with Stand and Accessories)	2010	9.3	11.4 x 8.6 x 1
746	Collectible Minifigures / Series  1 Minifigures	col01-9	Magician, Series 1 (Complete Set with Stand and Accessories)	2010	10.1	11.4 x 8.6 x 1
422	Universal Building Set / Basic Set	322-3	Basic Building Set + Storage Case	1983	728	29 x 19 x 14
395	Samsonite / Supplemental	224-2	Bricks Curved	1961	38	8.9 x 12.5 x 3.4
759	Ninjago / The Golden Weapons	30083-1	Dragon Fight polybag	2011	25	17.2 x 16.7 x 1.1
759	Ninjago / The Golden Weapons	30082-1	Enemy Training polybag	2011	24.1	13.5 x 13 x 2
759	Ninjago / The Golden Weapons	30081-1	Skeleton Chopper polybag	2011	23.4	14 x 16.5 x 1.5
759	Ninjago / The Golden Weapons	30080-1	Ninja Glider polybag	2011	18	13.9 x 16.5 x 1.5
721	Power Functions	88000-1	Power Functions AAA Battery Box	2011	43.24	15.3 x 15.1 x 3.9
759	Ninjago / The Golden Weapons	853111-1	Exclusive Weapon Training Set - Limited Edition	2011	120	17.2 x 23 x 2.8
746	Collectible Minifigures / Series  5 Minifigures	col05-8	Lumberjack, Series 5 (Complete Set with Stand and Accessories)	2011	10	11.7 x 8.7 x 1
746	Collectible Minifigures / Series  5 Minifigures	col05-10	Fitness Instructor, Series 5 (Complete Set with Stand and Accessories)	2011	11	11.7 x 8.7 x 1
746	Collectible Minifigures / Series  5 Minifigures	col05-7	Zookeeper, Series 5 (Complete Set with Stand and Accessories)	2011	11	11.7 x 8.7 x 1
746	Collectible Minifigures / Series  5 Minifigures	col05-1	Graduate, Series 5 (Complete Set with Stand and Accessories)	2011	10	11.7 x 8.7 x 1
746	Collectible Minifigures / Series  5 Minifigures	col05-15	Gangster, Series 5 (Complete Set with Stand and Accessories)	2011	10	11.7 x 8.7 x 1
746	Collectible Minifigures / Series  5 Minifigures	col05-4	Ice Fisherman, Series 5 (Complete Set with Stand and Accessories)	2011	11	11.7 x 8.7 x 1
746	Collectible Minifigures / Series  5 Minifigures	col05-16	Snowboarder Guy, Series 5 (Complete Set with Stand and Accessories)	2011	10	11.7 x 8.7 x 1
166	Educational & Dacta / Town	9337-1	Harbor Set	2011	2072	? x ? x ?
67	Town / City / Harbor	30015-1	Jet Ski polybag	2011	26.6	16.3 x 13.5 x 1.5
473	Sports / Soccer	880002-3	World Cup UK Starter Set	1998	?	? x ? x ?
537	Quatro	5357-2	Quatro Bucket - 70 extra large bricks	2006	?	? x ? x ?
976	LEGO Brand / LEGO Brand Store / Grand Opening	3300006-1	The Routemaster Bus (LEGO Store Grand Opening Set, Westfield, London, UK)	2011	114	? x ? x ?
759	Ninjago / The Golden Weapons	20020-1	Mini Turbo Shredder polybag	2011	64.4	22.2 x 22.8 x 1
65	Star Wars / Mini / Star Wars Episode 4/5/6	30054-1	AT-ST - Mini polybag	2011	25	17 x 16.2 x 1.3
171	Creator / Basic Model / Creature	40019-1	Brickley polybag	2011	42	20 x 20 x 0.04
390	Holiday & Event / Easter	40018-1	Easter Bunny with Eggs polybag	2011	54	19.8 x 19.2 x 1.5
390	Holiday & Event / Easter	40017-1	Easter Basket polybag	2011	68	19.8 x 19.2 x 1.5
65	Star Wars / Mini / Star Wars Episode 3	30055-1	Vulture Droid - Mini polybag	2011	26	? x ? x ?
422	Universal Building Set / Basic	1960-2	Special Value 96 pieces (Canadian Set)	1985	420	26.5 x 17.5 x 6.5
545	FIRST LEGO League	9696-1	FIRST LEGO League (FLL) Challenge 2010 - Body Forward v46	2010	?	115 x 16 x 16
976	LEGO Brand / LEGO Brand Store / Grand Opening	CostaMesa-1	LEGO Store Grand Opening Exclusive Set, South Coast Plaza, Costa Mesa, CA	2011	50	15.5 x 13.4 x 3.4
629	Architecture	19710-1	Sears Tower 1st Edition	2007	200	20.2 x 14.7 x 4.7
749	Hero Factory / Villains	2856227-1	Hero Factory Fire Villains Collection	2011	?	? x ? x ?
395	Samsonite / Basic Set	35-2	Basic Set	?	?	? x ? x ?
65	Star Wars / Star Wars Clone Wars	66378-1	Star Wars Super Pack 3 in 1 (8085, 7913, 7914)	2011	612	? x ? x ?
629	Architecture	21009-1	Farnsworth House	2011	727	26 x 19 x 7
